subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,1257.3,707.0,+,5,707,fixate,1,show_cross,1.0,nonWM
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,2018.798623875,F,5,2019,to_remember,1,show_letter,2.0,F
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,2378.998246,C,5,2379,to_ignore,1,show_letter,3.0,gC
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.975,2739.4228679,J,5,2739,to_remember,1,show_letter,4.0,J
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.925,3099.89748975,Q,5,3100,to_ignore,1,show_letter,5.0,gQ
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,3460.3221116500004,T,5,3460,to_ignore,1,show_letter,6.0,gT
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,3820.521733775,S,5,3821,to_remember,1,show_letter,7.0,S
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,4180.97135565,M,5,4181,to_remember,1,show_letter,8.0,M
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,4541.420977525,N,5,4541,to_remember,1,show_letter,9.0,N
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,997.35,4901.5955997,-,5,4902,work_memory,1,show_dash,10.0,WM
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,188.725,5953.44449625,Z,5,5953,probe_not_shown,1,show_letter,11.0,rZ
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,6134.544306275,n/a,5,6135,ignored_correct,1,left_click,12.0,255
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,6234.5942013250005,n/a,5,6235,feedback_correct,1,sound_beep,13.0,correct
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,6497.068925975,n/a,5,6497,indicate_ready,1,right_click,14.0,1
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,1257.3,6502.3689204,+,7,6502,fixate,2,show_cross,15.0,nonWM
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,7814.167544275,Y,7,7814,to_remember,2,show_letter,16.0,Y
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,8174.3671664,D,7,8174,to_remember,2,show_letter,17.0,D
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,8534.816788275,Q,7,8535,to_remember,2,show_letter,18.0,Q
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,8895.241410175,V,7,8895,to_ignore,2,show_letter,19.0,gV
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,9255.441032325,G,7,9255,to_remember,2,show_letter,20.0,G
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,9615.8906542,L,7,9616,to_remember,2,show_letter,21.0,L
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,9976.340276075,F,7,9976,to_remember,2,show_letter,22.0,F
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,10336.78989795,S,7,10337,to_remember,2,show_letter,23.0,S
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,620.15,10696.989520075002,-,7,10697,work_memory,2,show_dash,24.0,WM
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,188.725,11371.613812375,G,7,11372,probe_target,2,show_letter,25.0,rG
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,11552.613622474999,n/a,7,11553,remembered_correct,2,right_click,26.0,1
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,11652.6885175,n/a,7,11653,feedback_correct,2,sound_beep,27.0,correct
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,11809.688352800002,n/a,7,11810,indicate_ready,2,right_click,28.0,1
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,1257.3,11815.813346375,+,3,11816,fixate,3,show_cross,29.0,nonWM
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,13127.61197025,V,3,13128,to_remember,3,show_letter,30.0,V
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,13487.811592375,W,3,13488,to_ignore,3,show_letter,31.0,gW
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,306.0,13848.236214275,S,3,13848,to_ignore,3,show_letter,32.0,gS
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,14208.68583615,R,3,14209,to_remember,3,show_letter,33.0,R
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,14568.8854583,B,3,14569,to_ignore,3,show_letter,34.0,gB
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,14929.33508015,N,3,14929,to_remember,3,show_letter,35.0,N
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,15289.784702025,P,3,15290,to_ignore,3,show_letter,36.0,gP
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,15650.2343239,Z,3,15650,to_ignore,3,show_letter,37.0,gZ
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,968.125,16010.408946074998,-,3,16010,work_memory,3,show_dash,38.0,WM
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,129.95,17033.0328733,X,3,17033,probe_not_shown,3,show_letter,39.0,rX
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,17155.157745174998,n/a,3,17155,ignored_correct,3,left_click,40.0,255
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,17255.18264025,n/a,3,17255,feedback_correct,3,sound_beep,41.0,correct
sub-006,ses-01,run-2,sub-006_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,17339.682551600003,n/a,3,17340,indicate_ready,3,right_click,42.0,1
