subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,998.0,n/a,0,998,ignored_correct,0,left_click,1.0,255
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,2508.7,1506.48038705,+,5,1506,fixate,1,show_cross,2.0,nonWM
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,4124.20163605,Q,5,4124,to_remember,1,show_letter,3.0,Q
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,4841.1854886,M,5,4841,to_remember,1,show_letter,4.0,M
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,5558.119328299999,C,5,5558,to_ignore,1,show_letter,5.0,gC
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,6275.10318085,X,5,6275,to_ignore,1,show_letter,6.0,gX
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,6992.03702055,S,5,6992,to_ignore,1,show_letter,7.0,gS
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,7709.020873099999,W,5,7709,to_remember,1,show_letter,8.0,W
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,8426.00472565,R,5,8426,to_remember,1,show_letter,9.0,R
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,9142.93856535,H,5,9143,to_remember,1,show_letter,10.0,H
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,1833.6,9859.922417900001,-,5,9860,work_memory,1,show_dash,11.0,WM
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,341.75,11802.370510050001,Q,5,11802,probe_target,1,show_letter,12.0,rQ
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,12143.5079862,n/a,5,12144,remembered_correct,1,right_click,13.0,1
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,12343.659309949999,n/a,5,12344,feedback_correct,1,sound_beep,14.0,correct
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,17892.632205,n/a,5,17893,indicate_ready,1,left_click,15.0,255
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,2508.75,17896.58321815,+,3,17897,fixate,2,show_cross,16.0,nonWM
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,20514.354479949998,C,3,20514,to_remember,2,show_letter,17.0,C
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,21231.2883197,V,3,21231,to_ignore,2,show_letter,18.0,gV
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,21948.272172200002,W,3,21948,to_ignore,2,show_letter,19.0,gW
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,22665.206011950002,H,3,22665,to_remember,2,show_letter,20.0,H
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,23382.18986445,N,3,23382,to_ignore,2,show_letter,21.0,gN
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,24099.173717,X,3,24099,to_ignore,2,show_letter,22.0,gX
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,24816.1075567,R,3,24816,to_remember,2,show_letter,23.0,R
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,25533.09140925,M,3,25533,to_ignore,2,show_letter,24.0,gM
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,1116.8,26250.0752618,-,3,26250,work_memory,2,show_dash,25.0,WM
sub-021,ses-01,run-2,sub-021_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,27475.5395014,R,3,27476,probe_target,2,show_letter,26.0,rR
