subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,2508.7,2792.0,+,5,2792,fixate,1,show_cross,1.0,nonWM
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,5409.7160078,Z,5,5410,to_ignore,1,show_letter,2.0,gZ
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,6126.698424800001,C,5,6127,to_ignore,1,show_letter,3.0,gC
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,6843.63082905,R,5,6844,to_remember,1,show_letter,4.0,R
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,7560.613246049999,F,5,7561,to_remember,1,show_letter,5.0,F
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,8277.595663049999,Q,5,8278,to_remember,1,show_letter,6.0,Q
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,8994.5280673,V,5,8995,to_remember,1,show_letter,7.0,V
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,9711.5104843,P,5,9712,to_remember,1,show_letter,8.0,P
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,10428.44288855,N,5,10428,to_ignore,1,show_letter,9.0,gN
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,1791.95,11145.42530555,-,5,11145,work_memory,1,show_dash,10.0,WM
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,341.7,13046.2089091,F,5,13046,probe_target,1,show_letter,11.0,rF
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,13381.5442262,n/a,5,13382,remembered_correct,1,right_click,12.0,1
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,13581.69514925,n/a,5,13582,feedback_correct,1,sound_beep,13.0,correct
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,14093.575383450001,n/a,5,14094,indicate_ready,1,right_click,14.0,1
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,2500.4,14096.626159649999,+,5,14097,fixate,2,show_cross,15.0,nonWM
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,16706.040055200003,C,5,16706,to_ignore,2,show_letter,16.0,gC
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,17423.0224722,P,5,17423,to_ignore,2,show_letter,17.0,gP
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,18140.004889199998,X,5,18140,to_remember,2,show_letter,18.0,X
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,18856.937293450002,Z,5,18857,to_ignore,2,show_letter,19.0,gZ
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,19573.91971045,T,5,19574,to_remember,2,show_letter,20.0,T
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,20290.8521147,Y,5,20291,to_remember,2,show_letter,21.0,Y
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,21007.834531700002,J,5,21008,to_remember,2,show_letter,22.0,J
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,21724.8169487,B,5,21725,to_remember,2,show_letter,23.0,B
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,1575.25,22441.74935295,-,5,22442,work_memory,2,show_dash,24.0,WM
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,366.75,24125.77780895,H,5,24126,probe_not_shown,2,show_letter,25.0,rH
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,24484.26901745,n/a,5,24484,ignored_correct,2,left_click,26.0,255
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,24684.4199405,n/a,5,24684,feedback_correct,2,sound_beep,27.0,correct
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,24893.0730267,n/a,5,24893,indicate_ready,2,left_click,28.0,255
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,2508.7,24901.1250753,+,3,24901,fixate,3,show_cross,29.0,nonWM
sub-015,ses-01,run-3,sub-015_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,27518.8410831,D,3,27519,to_ignore,3,show_letter,30.0,gD
