subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,1257.05,875.0,+,7,875,fixate,1,show_cross,1.0,nonWM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,2186.5442463500003,M,7,2187,to_remember,1,show_letter,2.0,M
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.975,2546.9676652000003,Q,7,2547,to_ignore,1,show_letter,3.0,gQ
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,2907.16608505,W,7,2907,to_remember,1,show_letter,4.0,W
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,3267.6145038,B,7,3268,to_remember,1,show_letter,5.0,B
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,3628.062922525,Z,7,3628,to_remember,1,show_letter,6.0,Z
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,3988.5113412749997,D,7,3989,to_remember,1,show_letter,7.0,D
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.975,4348.684761224999,R,7,4349,to_remember,1,show_letter,8.0,R
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,306.0,4709.13317995,L,7,4709,to_remember,1,show_letter,9.0,L
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,770.9,5069.5815987,-,7,5070,work_memory,1,show_dash,10.0,WM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,184.475,5894.95297785,Y,7,5895,probe_not_shown,1,show_letter,11.0,rY
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,6074.07719205,n/a,7,6074,ignored_correct,1,left_click,12.0,255
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,6174.10175325,n/a,7,6174,feedback_correct,1,sound_beep,13.0,correct
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,6542.0501391,n/a,7,6542,indicate_ready,1,left_click,14.0,255
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,1257.1,6548.850109275,+,3,6549,fixate,2,show_cross,15.0,nonWM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,7860.394355625,P,3,7860,to_remember,2,show_letter,16.0,P
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,8220.592775475001,K,3,8221,to_ignore,2,show_letter,17.0,gK
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,8581.0411942,B,3,8581,to_remember,2,show_letter,18.0,B
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,8941.48961295,Y,3,8941,to_ignore,2,show_letter,19.0,gY
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,9301.9380317,D,3,9302,to_remember,2,show_letter,20.0,D
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.975,9662.111451625,M,3,9662,to_ignore,2,show_letter,21.0,gM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,10022.559870375,C,3,10023,to_ignore,2,show_letter,22.0,gC
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.925,10383.033289,F,3,10383,to_ignore,2,show_letter,23.0,gF
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,783.375,10743.45670785,-,3,10743,work_memory,2,show_dash,24.0,WM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,155.225,11581.328032175,P,3,11581,probe_target,2,show_letter,25.0,rP
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,11729.3773827,n/a,3,11729,remembered_correct,2,right_click,26.0,1
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,11829.426943800001,n/a,3,11829,feedback_correct,2,sound_beep,27.0,correct
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,11986.45125495,n/a,3,11986,indicate_ready,2,left_click,28.0,255
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,1257.325,11992.0012306,+,5,11992,fixate,3,show_cross,29.0,nonWM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.975,13303.54547695,V,5,13304,to_remember,3,show_letter,30.0,V
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,13663.9938957,C,5,13664,to_ignore,3,show_letter,31.0,gC
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,14024.442314425001,H,5,14024,to_ignore,3,show_letter,32.0,gH
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,14384.890733175002,M,5,14385,to_remember,3,show_letter,33.0,M
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,14745.089153025,D,5,14745,to_ignore,3,show_letter,34.0,gD
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,15105.537571750001,Q,5,15106,to_remember,3,show_letter,35.0,Q
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.95,15465.985990500001,Z,5,15466,to_remember,3,show_letter,36.0,Z
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,305.7,15826.409409349999,Y,5,15826,to_remember,3,show_letter,37.0,Y
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,947.1,16186.607829175002,-,5,16187,work_memory,3,show_dash,38.0,WM
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,175.975,17188.203435274998,J,5,17188,probe_not_shown,3,show_letter,39.0,rJ
sub-001,ses-01,run-2,sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,17358.377688725,n/a,5,17358,ignored_correct,3,left_click,40.0,255
