subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,2508.7,4789.0,+,7,4789,fixate,1,show_cross,1.0,nonWM
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,7406.7132624,C,7,7407,to_ignore,1,show_letter,2.0,gC
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,8123.69492745,Z,7,8124,to_remember,1,show_letter,3.0,Z
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,8840.6265798,L,7,8841,to_remember,1,show_letter,4.0,L
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,9557.60824485,K,7,9558,to_remember,1,show_letter,5.0,K
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,10274.5899099,R,7,10275,to_remember,1,show_letter,6.0,R
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,10991.52156225,G,7,10992,to_remember,1,show_letter,7.0,G
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,11708.5032273,B,7,11709,to_remember,1,show_letter,8.0,B
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,12425.43487965,T,7,12425,to_remember,1,show_letter,9.0,T
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,1033.5,13142.4165447,-,7,13142,work_memory,1,show_dash,10.0,WM
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,14284.55593395,Z,7,14285,probe_target,1,show_letter,11.0,rZ
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,14884.30789595,n/a,7,14884,remembered_correct,1,right_click,12.0,1
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,15084.458609099998,n/a,7,15084,feedback_correct,1,sound_beep,13.0,correct
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,17811.2995217,n/a,7,17811,indicate_ready,1,left_click,14.0,255
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,2508.7,17819.351561850002,+,5,17819,fixate,2,show_cross,15.0,nonWM
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,20437.06482425,Z,5,20437,to_ignore,2,show_letter,16.0,gZ
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,21154.0464893,T,5,21154,to_remember,2,show_letter,17.0,T
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,21871.02815435,M,5,21871,to_remember,2,show_letter,18.0,M
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,22587.9598067,S,5,22588,to_remember,2,show_letter,19.0,S
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,23304.94147175,Y,5,23305,to_ignore,2,show_letter,20.0,gY
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,24021.8731241,V,5,24022,to_remember,2,show_letter,21.0,V
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,24738.85478915,N,5,24739,to_remember,2,show_letter,22.0,N
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,25455.836454199998,H,5,25456,to_ignore,2,show_letter,23.0,gH
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,1083.5,26172.76810655,-,5,26173,work_memory,2,show_dash,24.0,WM
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,591.8,27364.9201678,Q,5,27365,probe_not_shown,2,show_letter,25.0,rQ
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,27950.31849295,n/a,5,27950,ignored_correct,2,left_click,26.0,255
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,28150.4191934,n/a,5,28150,feedback_correct,2,sound_beep,27.0,correct
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,29664.302773249998,n/a,5,29664,indicate_ready,2,left_click,28.0,255
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,2508.7,29665.90317875,+,7,29666,fixate,3,show_cross,29.0,nonWM
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,32283.616441149996,W,7,32284,to_remember,3,show_letter,30.0,W
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.4,33000.5981062,T,7,33001,to_ignore,3,show_letter,31.0,gT
sub-019,ses-01,run-1,sub-019_ses-01_task-WorkingMemory_run-1_eeg.set,608.45,33717.52975855,M,7,33718,to_remember,3,show_letter,32.0,M
