subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,1566.0,n/a,0,1566,remembered_correct,0,right_click,1.0,1
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,1566.0,n/a,0,1566,remembered_correct,0,right_click,2.0,1
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,1257.3,1821.4239769249998,+,5,1821,fixate,1,show_cross,3.0,nonWM
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,3133.218722575,J,5,3133,to_ignore,1,show_letter,4.0,gJ
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.975,3493.392279925,Q,5,3493,to_remember,1,show_letter,5.0,Q
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,3853.840836175,K,5,3854,to_ignore,1,show_letter,6.0,gK
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,4214.289392424999,F,5,4214,to_remember,1,show_letter,7.0,F
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,4574.48794965,Z,5,4574,to_remember,1,show_letter,8.0,Z
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,4934.9365059,W,5,4935,to_remember,1,show_letter,9.0,W
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.925,5295.41006205,M,5,5295,to_ignore,1,show_letter,10.0,gM
sub-004,ses-01,run-4,sub-004_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,5655.808618475,H,5,5656,to_remember,1,show_letter,11.0,H
