subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,5017.4,13303.0,+,5,13303,fixate,1,show_cross,1.0,nonWM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,18538.263797800002,L,5,18538,to_remember,1,show_letter,2.0,L
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,19972.1825575,F,5,19972,to_remember,1,show_letter,3.0,F
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,21406.0012951,M,5,21406,to_ignore,1,show_letter,4.0,gM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,22839.9200548,J,5,22840,to_ignore,1,show_letter,5.0,gJ
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,24273.7387924,K,5,24274,to_remember,1,show_letter,6.0,K
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,25707.6575521,N,5,25708,to_ignore,1,show_letter,7.0,gN
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,27141.5763119,R,5,27142,to_remember,1,show_letter,8.0,R
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,28575.3950494,H,5,28575,to_remember,1,show_letter,9.0,H
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,3500.5,30009.3138092,-,5,30009,work_memory,1,show_dash,10.0,WM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,33727.340325499994,G,5,33727,probe_not_shown,1,show_letter,11.0,rG
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,34965.3155271,n/a,5,34965,ignored_correct,1,left_click,12.0,255
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,35365.7045335,n/a,5,35366,feedback_correct,1,sound_beep,13.0,correct
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,37364.548876,n/a,5,37365,indicate_ready,1,right_click,14.0,1
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,5017.5,37378.7520334,+,3,37379,fixate,2,show_cross,15.0,nonWM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,42614.1158534,H,3,42614,to_ignore,2,show_letter,16.0,gH
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,44047.934590900004,M,3,44048,to_remember,2,show_letter,17.0,M
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,45481.8533507,W,3,45482,to_ignore,2,show_letter,18.0,gW
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,46915.6720882,N,3,46916,to_ignore,2,show_letter,19.0,gN
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,48349.590848,G,3,48350,to_remember,2,show_letter,20.0,G
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,49783.5096078,B,3,49784,to_ignore,2,show_letter,21.0,gB
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,51217.3283453,T,3,51217,to_remember,2,show_letter,22.0,T
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,52651.2471051,L,3,52651,to_ignore,2,show_letter,23.0,gL
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,2067.0,54085.0658426,-,3,54085,work_memory,2,show_dash,24.0,WM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,883.5,56369.2736214,T,3,56369,probe_target,2,show_letter,25.0,rT
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,57244.4681769,n/a,3,57244,ignored_incorrect,2,left_click,26.0,255
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,57644.6571388,n/a,3,57645,feedback_incorrect,2,sound_buzz,27.0,wrong
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,58589.06708089999,n/a,3,58589,indicate_ready,2,right_click,28.0,1
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,5017.5,58603.4702827,+,3,58603,bad_trial,3,show_cross,29.0,nonWM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,63838.8341027,B,3,63839,bad_trial,3,show_letter,30.0,B
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,65272.652840200004,F,3,65273,bad_trial,3,show_letter,31.0,gF
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,66706.5716,H,3,66707,bad_trial,3,show_letter,32.0,gH
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,68140.49035980001,R,3,68140,bad_trial,3,show_letter,33.0,R
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,69574.30909729999,Z,3,69574,bad_trial,3,show_letter,34.0,gZ
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,71008.2278571,G,3,71008,bad_trial,3,show_letter,35.0,G
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,783.5,72442.04659459999,M,3,72442,bad_trial,3,show_letter,36.0,gM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,73222.1200047,n/a,3,73222,remembered_incorrect,3,right_click,37.0,1
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,73622.4089889,n/a,3,73622,bad_trial,3,sound_buzz,38.0,wrong
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,76887.0347143,n/a,3,76887,remembered_incorrect,3,right_click,39.0,1
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,5000.8,76893.736204,+,7,76894,fixate,4,show_cross,40.0,nonWM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,82112.3963108,J,7,82112,to_ignore,4,show_letter,41.0,gJ
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,83546.3150706,T,7,83546,to_remember,4,show_letter,42.0,T
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,84980.2338304,V,7,84980,to_remember,4,show_letter,43.0,V
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,86414.0525679,D,7,86414,to_remember,4,show_letter,44.0,D
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,87847.9713276,X,7,87848,to_remember,4,show_letter,45.0,X
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,89281.7900652,G,7,89282,to_remember,4,show_letter,46.0,G
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,90715.7088249,N,7,90716,to_remember,4,show_letter,47.0,N
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,92149.5275625,R,7,92150,to_remember,4,show_letter,48.0,R
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,3383.9,93583.4463222,-,7,93583,work_memory,4,show_dash,49.0,WM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,650.1,97184.8469127,R,7,97185,probe_target,4,show_letter,50.0,rR
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,97821.4884379,n/a,7,97821,remembered_correct,4,right_click,51.0,1
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,98221.6773998,n/a,7,98222,feedback_correct,4,sound_beep,52.0,correct
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,100273.5335269,n/a,7,100274,indicate_ready,4,right_click,53.0,1
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,5017.4,100286.0363062,+,5,100286,fixate,5,show_cross,54.0,nonWM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,105521.300104,V,5,105521,to_remember,5,show_letter,55.0,V
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,106955.2188638,W,5,106955,to_remember,5,show_letter,56.0,W
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,108389.0376013,Q,5,108389,to_ignore,5,show_letter,57.0,gQ
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,109822.9563611,S,5,109823,to_remember,5,show_letter,58.0,S
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,111256.8751208,T,5,111257,to_ignore,5,show_letter,59.0,gT
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,112690.6938584,Z,5,112691,to_remember,5,show_letter,60.0,Z
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.8,114124.6126181,K,5,114125,to_remember,5,show_letter,61.0,K
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,1216.9,115558.4313557,X,5,115558,to_ignore,5,show_letter,62.0,gX
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,2983.8,116992.3501154,-,5,116992,work_memory,5,show_dash,63.0,WM
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,866.8,120193.5617439,W,5,120194,probe_target,5,show_letter,64.0,rW
sub-014,ses-01,run-2,sub-014_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,121050.0521415,n/a,5,121050,remembered_correct,5,right_click,65.0,1
