subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,2508.7,3519.0,+,7,3519,fixate,1,show_cross,1.0,nonWM
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,6136.7161326,W,7,6137,to_remember,1,show_letter,2.0,W
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,6853.69858375,L,7,6854,to_remember,1,show_letter,3.0,L
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,7570.6310222,D,7,7571,to_remember,1,show_letter,4.0,D
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,8287.613473399999,J,7,8288,to_remember,1,show_letter,5.0,J
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,9004.59592455,C,7,9005,to_remember,1,show_letter,6.0,C
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,9721.528363,F,7,9722,to_ignore,1,show_letter,7.0,gF
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,10438.51081415,V,7,10439,to_remember,1,show_letter,8.0,V
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,11155.4432526,S,7,11155,to_remember,1,show_letter,9.0,S
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,1525.25,11872.4257038,-,7,11872,work_memory,1,show_dash,10.0,WM
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,13506.44151325,S,7,13506,probe_target,1,show_letter,11.0,rS
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,14252.481358699999,n/a,7,14252,ignored_incorrect,1,left_click,12.0,255
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,14452.582278549999,n/a,7,14453,feedback_incorrect,1,sound_buzz,13.0,wrong
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,15254.58636525,n/a,7,15255,indicate_ready,1,left_click,14.0,255
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,2508.75,15257.137014349999,+,7,15257,fixate,2,show_cross,15.0,nonWM
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,17874.90315965,Y,7,17875,to_remember,2,show_letter,16.0,Y
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,18591.8355981,D,7,18592,to_remember,2,show_letter,17.0,D
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,19308.81804925,Q,7,19309,to_remember,2,show_letter,18.0,Q
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,20025.800500449997,V,7,20026,to_ignore,2,show_letter,19.0,gV
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,20742.7329389,G,7,20743,to_remember,2,show_letter,20.0,G
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,21459.715390049998,L,7,21460,to_remember,2,show_letter,21.0,L
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,22176.697841200003,F,7,22177,to_remember,2,show_letter,22.0,F
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,22893.63027965,S,7,22894,to_remember,2,show_letter,23.0,S
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,1233.5,23610.61273085,-,7,23611,work_memory,2,show_dash,24.0,WM
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,341.75,24952.80427955,G,7,24953,probe_target,2,show_letter,25.0,rG
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,25288.73976535,n/a,7,25289,ignored_incorrect,2,left_click,26.0,255
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,25488.840685199997,n/a,7,25489,feedback_incorrect,2,sound_buzz,27.0,wrong
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,26040.2810107,n/a,7,26040,indicate_ready,2,left_click,28.0,255
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,2508.75,26044.932194300003,+,3,26045,fixate,3,show_cross,29.0,nonWM
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,28662.6983396,P,3,28663,to_ignore,3,show_letter,30.0,gP
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,29379.63077805,R,3,29380,to_ignore,3,show_letter,31.0,gR
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,30096.613229249997,K,3,30097,to_remember,3,show_letter,32.0,K
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,30813.5956804,W,3,30814,to_ignore,3,show_letter,33.0,gW
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,31530.528118849998,C,3,31531,to_remember,3,show_letter,34.0,C
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.4,32247.51057005,Z,3,32248,to_ignore,3,show_letter,35.0,gZ
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,32964.4430085,Y,3,32964,to_ignore,3,show_letter,36.0,gY
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,608.45,33681.42545965,X,3,33681,to_remember,3,show_letter,37.0,X
sub-024,ses-01,run-2,sub-024_ses-01_task-WorkingMemory_run-2_eeg.set,1066.8,34398.4079108,-,3,34398,work_memory,3,show_dash,38.0,WM
