subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,2508.444334451,5277.000000013681,+,5,5277,fixate,1,show_cross,1.0,nonWM
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.4713964795,7894.154728464601,M,5,7894,to_remember,1,show_letter,2.0,M
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.521402347,8611.14300243729,R,5,8611,to_remember,1,show_letter,3.0,R
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.4713964795,9328.181286027977,L,5,9328,to_remember,1,show_letter,4.0,L
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.4713964795,10044.719473238634,X,5,10045,to_ignore,1,show_letter,5.0,gX
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.4713964795,10761.257660399284,G,5,10761,to_ignore,1,show_letter,6.0,gG
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.4713964795,11477.795847559933,W,5,11478,to_remember,1,show_letter,7.0,W
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.521402347,12194.784121532623,F,5,12195,to_remember,1,show_letter,8.0,F
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,608.4713964795,12911.872414791316,D,5,12912,to_ignore,1,show_letter,9.0,gD
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,1094.4784233026,13628.860688764003,-,5,13629,work_memory,1,show_dash,10.0,WM
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,432.4507426655,14831.942707835127,F,5,14832,probe_target,1,show_letter,11.0,rF
sub-023,ses-01,run-4,sub-023_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,15255.874464704642,n/a,5,15256,remembered_correct,1,right_click,12.0,1
