subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,1254.35,1073.0,+,7,1073,fixate,1,show_cross,1.0,nonWM
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,2381.5197588,K,7,2382,to_remember,1,show_letter,2.0,K
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,2739.91832325,G,7,2740,to_ignore,1,show_letter,3.0,gG
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,3098.2918878,D,7,3098,to_remember,1,show_letter,4.0,D
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,3456.69045225,H,7,3457,to_remember,1,show_letter,5.0,H
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,3815.0640168,R,7,3815,to_remember,1,show_letter,6.0,R
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,4173.46258125,T,7,4173,to_remember,1,show_letter,7.0,T
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,4531.861145700001,V,7,4532,to_remember,1,show_letter,8.0,V
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,4890.234710275,N,7,4890,to_remember,1,show_letter,9.0,N
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,604.25,5248.633274725,-,7,5249,work_memory,1,show_dash,10.0,WM
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,5907.05563745,D,7,5907,probe_target,1,show_letter,11.0,rD
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,6238.75430885,n/a,7,6239,remembered_correct,1,right_click,12.0,1
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,6338.7789082,n/a,7,6339,feedback_correct,1,sound_beep,13.0,correct
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,12691.753461675,n/a,7,12692,indicate_ready,1,right_click,14.0,1
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,1250.2,12695.578446375,+,7,12696,fixate,2,show_cross,15.0,nonWM
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,13999.948221775001,F,7,14000,to_remember,2,show_letter,16.0,F
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,14358.346786225,W,7,14358,to_remember,2,show_letter,17.0,W
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,14716.720350775,C,7,14717,to_remember,2,show_letter,18.0,C
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,15075.118915250001,R,7,15075,to_ignore,2,show_letter,19.0,gR
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,15433.492479800001,N,7,15433,to_remember,2,show_letter,20.0,N
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,15791.89104425,Q,7,15792,to_remember,2,show_letter,21.0,Q
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,16150.289608699999,H,7,16150,to_remember,2,show_letter,22.0,H
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,16508.66317325,S,7,16509,to_remember,2,show_letter,23.0,S
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,991.825,16867.0617377,-,7,16867,work_memory,2,show_dash,24.0,WM
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,212.525,17913.057548025,J,7,17913,probe_not_shown,2,show_letter,25.0,rJ
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,18123.156706475,n/a,7,18123,ignored_correct,2,left_click,26.0,255
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,18223.206305724998,n/a,7,18223,feedback_correct,2,sound_beep,27.0,correct
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,22163.765522025,n/a,7,22164,indicate_ready,2,right_click,28.0,1
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,1254.375,22167.8655056,+,7,22168,fixate,3,show_cross,29.0,nonWM
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,23476.3852644,L,7,23476,to_remember,3,show_letter,30.0,L
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,23834.78382885,C,7,23835,to_remember,3,show_letter,31.0,C
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,24193.1823933,Z,7,24193,to_ignore,3,show_letter,32.0,gZ
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,24551.55595785,M,7,24552,to_remember,3,show_letter,33.0,M
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,24909.954522325,T,7,24910,to_remember,3,show_letter,34.0,T
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.225,25268.328086875,B,7,25268,to_remember,3,show_letter,35.0,B
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,25626.726651325,G,7,25627,to_remember,3,show_letter,36.0,G
sub-011,ses-01,run-4,sub-011_ses-01_task-WorkingMemory_run-4_eeg.set,304.2,25985.125215775,K,7,25985,to_remember,3,show_letter,37.0,K
