subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,2508.3943285834,2835.000000021206,+,5,2835,fixate,1,show_cross,1.0,nonWM
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.521402347,5451.959126570699,J,5,5452,to_remember,1,show_letter,2.0,J
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.521402347,6168.971221838516,S,5,6169,to_remember,1,show_letter,3.0,S
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,6885.983317056327,Y,5,6886,to_remember,1,show_letter,4.0,Y
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,7602.495334146249,T,5,7603,to_ignore,1,show_letter,5.0,gT
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,8319.007351236169,P,5,8319,to_ignore,1,show_letter,6.0,gP
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,9035.519368276086,F,5,9036,to_remember,1,show_letter,7.0,F
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,9752.531463543903,M,5,9753,to_ignore,1,show_letter,8.0,gM
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,10469.54355881172,K,5,10470,to_remember,1,show_letter,9.0,K
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,1071.4757242246,11186.50564621174,-,5,11187,work_memory,1,show_dash,10.0,WM
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4713964795,12366.040050665912,V,5,12366,probe_not_shown,1,show_letter,11.0,rV
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,0.0,13557.626339257386,n/a,5,13558,ignored_correct,1,left_click,12.0,255
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,0.0,13757.807634919302,n/a,5,13758,feedback_correct,1,sound_beep,13.0,correct
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,0.0,23355.208060120858,n/a,5,23355,indicate_ready,1,left_click,14.0,255
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,2508.6443579212,23364.609529915306,+,3,23365,fixate,2,show_cross,15.0,nonWM
sub-022,ses-01,run-5,sub-022_ses-01_task-WorkingMemory_run-5_eeg.set,608.4213906119,25981.668672100383,F,3,25982,to_ignore,2,show_letter,16.0,gF
