subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,2508.7,2006.9999999999998,+,3,2007,fixate,1,show_cross,1.0,nonWM
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,4624.7213738,B,3,4625,to_remember,1,show_letter,2.0,B
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,5341.7052605,F,3,5342,to_ignore,1,show_letter,3.0,gF
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,6058.639134399999,H,3,6059,to_ignore,1,show_letter,4.0,gH
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,6775.62302115,R,3,6776,to_remember,1,show_letter,5.0,R
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,7492.6069078499995,Z,3,7493,to_ignore,1,show_letter,6.0,gZ
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,8209.54078175,G,3,8210,to_remember,1,show_letter,7.0,G
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,8926.52466845,M,3,8927,to_ignore,1,show_letter,8.0,gM
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,9643.458542350001,V,3,9643,to_ignore,1,show_letter,9.0,gV
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,1641.95,10360.442429050001,-,3,10360,work_memory,1,show_dash,10.0,WM
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,408.35,12111.1914482,B,3,12111,probe_target,1,show_letter,11.0,rB
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,12514.64492295,n/a,3,12515,remembered_correct,1,right_click,12.0,1
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,12714.7962563,n/a,3,12715,feedback_correct,1,sound_beep,13.0,correct
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,13226.72755265,n/a,3,13227,indicate_ready,1,left_click,14.0,255
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,2500.45,13228.2779503,+,5,13228,fixate,2,show_cross,15.0,nonWM
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,15837.6971948,Z,5,15838,to_ignore,2,show_letter,16.0,gZ
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,16554.68108155,W,5,16555,to_remember,2,show_letter,17.0,W
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,17271.66496825,T,5,17272,to_ignore,2,show_letter,18.0,gT
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,17988.59884215,R,5,17989,to_remember,2,show_letter,19.0,R
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,18705.58272885,H,5,18706,to_remember,2,show_letter,20.0,H
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,19422.516602749998,L,5,19423,to_remember,2,show_letter,21.0,L
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.45,20139.500489449998,D,5,20140,to_remember,2,show_letter,22.0,D
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,608.4,20856.4843762,J,5,20856,to_ignore,2,show_letter,23.0,gJ
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,1416.9,21573.4182501,-,5,21573,work_memory,2,show_dash,24.0,WM
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,441.75,23099.059535250002,H,5,23099,probe_target,2,show_letter,25.0,rH
sub-016,ses-01,run-3,sub-016_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,23538.3221941,n/a,5,23538,remembered_correct,2,right_click,26.0,1
