subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,2508.444334451,2875.0000000190344,+,3,2875,fixate,1,show_cross,1.0,nonWM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,5492.2515625822225,C,3,5492,to_remember,1,show_letter,2.0,C
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,6209.316376435904,V,3,6209,to_ignore,1,show_letter,3.0,gV
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,6926.331178821368,W,3,6926,to_ignore,1,show_letter,4.0,gW
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,7642.895877742841,H,3,7643,to_remember,1,show_letter,5.0,H
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,8359.460576664314,N,3,8359,to_ignore,1,show_letter,6.0,gN
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,9076.025275585785,X,3,9076,to_ignore,1,show_letter,7.0,gX
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,9793.090089439467,R,3,9793,to_remember,1,show_letter,8.0,R
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,10510.154903343155,M,3,10510,to_ignore,1,show_letter,9.0,gM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,1118.4812397318,11227.169705678612,-,3,11227,work_memory,1,show_dash,10.0,WM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,359.4921818944,12454.30175606898,R,3,12454,probe_target,1,show_letter,11.0,rR
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,12805.632507721986,n/a,3,12806,remembered_correct,1,right_click,12.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,13005.728498824483,n/a,3,13006,feedback_correct,1,sound_beep,13.0,correct
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,18291.69345220034,n/a,3,18292,indicate_ready,1,right_click,14.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,2508.3943285834,18301.245647730564,+,3,18301,fixate,2,show_cross,15.0,nonWM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,20917.947083893323,P,3,20918,to_ignore,2,show_letter,16.0,gP
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,21634.461771296574,X,3,21634,to_remember,2,show_letter,17.0,X
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,22351.07648173627,B,3,22351,to_ignore,2,show_letter,18.0,gB
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,23068.09128407173,Z,3,23068,to_remember,2,show_letter,19.0,Z
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,23785.156097975414,H,3,23785,to_ignore,2,show_letter,20.0,gH
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,24501.720796896887,V,3,24502,to_ignore,2,show_letter,21.0,gV
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,25218.28549581836,R,3,25218,to_ignore,2,show_letter,22.0,gR
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,25934.850194739833,F,3,25935,to_remember,2,show_letter,23.0,F
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,1389.9130888516,26651.414893661306,-,3,26651,work_memory,2,show_dash,24.0,WM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,370.9935314334,28149.509223373418,Q,3,28150,probe_not_shown,2,show_letter,25.0,rQ
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,28512.142572894387,n/a,3,28512,ignored_correct,2,left_click,26.0,255
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,28712.288575465103,n/a,3,28712,feedback_correct,2,sound_beep,27.0,correct
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,30727.70180840595,n/a,3,30728,indicate_ready,2,right_click,28.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,2508.444334451,30737.203992467956,+,7,30737,fixate,3,show_cross,29.0,nonWM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,33354.40554351293,Y,7,33354,to_remember,3,show_letter,30.0,Y
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,34071.47035741661,D,7,34071,to_remember,3,show_letter,31.0,D
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,34788.5351712703,Q,7,34789,to_remember,3,show_letter,32.0,Q
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,35505.09987019176,V,7,35505,to_ignore,3,show_letter,33.0,gV
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,36221.664569113236,G,7,36222,to_remember,3,show_letter,34.0,G
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,36938.72938296692,L,7,36939,to_remember,3,show_letter,35.0,L
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,37655.7941968706,F,7,37656,to_remember,3,show_letter,36.0,F
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,38372.80899920606,S,7,38373,to_remember,3,show_letter,37.0,S
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,1234.9449052808,39089.873813109756,-,7,39090,work_memory,3,show_dash,38.0,WM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,589.4691668064,40432.982520104764,G,7,40433,probe_target,3,show_letter,39.0,rG
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,41014.06607936537,n/a,7,41014,remembered_correct,3,right_click,40.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,41214.162070467864,n/a,7,41214,feedback_correct,3,sound_beep,41.0,correct
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,44350.532950065746,n/a,7,44351,indicate_ready,3,right_click,42.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,2508.444334451,44359.78507663665,+,5,44360,fixate,4,show_cross,43.0,nonWM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,46976.98662773161,K,5,46977,to_remember,4,show_letter,44.0,K
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,47693.55132665309,S,5,47694,to_ignore,4,show_letter,45.0,gS
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,48410.116025574556,P,5,48410,to_ignore,4,show_letter,46.0,gP
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,49126.68072449604,F,5,49127,to_remember,4,show_letter,47.0,F
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,49843.2454234175,D,5,49843,to_remember,4,show_letter,48.0,D
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,50560.31023727119,L,5,50560,to_remember,4,show_letter,49.0,L
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,51277.32503965665,T,5,51277,to_ignore,4,show_letter,50.0,gT
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,51994.389853510336,Z,5,51994,to_remember,4,show_letter,51.0,Z
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,1008.4683310981,52711.454667364014,-,5,52711,work_memory,4,show_dash,52.0,WM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,539.9633579212,53828.06131398582,Q,5,53828,probe_not_shown,4,show_letter,53.0,rQ
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,54359.88355074866,n/a,5,54360,ignored_correct,4,left_click,54.0,255
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,54560.029553369386,n/a,5,54560,feedback_correct,4,sound_beep,55.0,correct
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,55414.926047190325,n/a,5,55415,indicate_ready,4,right_click,56.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,2508.3943285834,55424.178173711225,+,5,55424,fixate,5,show_cross,57.0,nonWM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,58040.87960987399,R,5,58041,to_remember,5,show_letter,58.0,R
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,58757.44430879546,C,5,58757,to_remember,5,show_letter,59.0,C
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,59474.00900771693,X,5,59474,to_ignore,5,show_letter,60.0,gX
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,60191.073821570615,H,5,60191,to_remember,5,show_letter,61.0,H
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,60908.08862395608,N,5,60908,to_remember,5,show_letter,62.0,N
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,61624.653322877544,P,5,61625,to_remember,5,show_letter,63.0,P
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,62341.218021799024,M,5,62341,to_ignore,5,show_letter,64.0,gM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,63057.73270920227,L,5,63058,to_ignore,5,show_letter,65.0,gL
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,1571.4343880972,63774.34741964196,-,5,63774,work_memory,5,show_dash,66.0,WM
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,347.4907736798,65454.48359077877,P,5,65455,probe_target,5,show_letter,67.0,rP
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,65793.56152621763,n/a,5,65794,remembered_correct,5,right_click,68.0,1
sub-023,ses-01,run-2,sub-023_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,65993.65751727011,n/a,5,65994,feedback_correct,5,sound_beep,69.0,correct
