subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,1257.075,932.0,+,3,932,fixate,1,show_cross,1.0,nonWM
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,2243.57187295,D,3,2244,to_ignore,1,show_letter,2.0,gD
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,2604.021013575,C,3,2604,to_ignore,1,show_letter,3.0,gC
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,2964.44515425,R,3,2964,to_remember,1,show_letter,4.0,R
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,3324.644295475,G,3,3325,to_ignore,1,show_letter,5.0,gG
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,3685.0934361,Z,3,3685,to_remember,1,show_letter,6.0,Z
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,4045.542576725,X,3,4046,to_ignore,1,show_letter,7.0,gX
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,4405.716718000001,L,3,4406,to_ignore,1,show_letter,8.0,gL
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,4766.1658586250005,K,3,4766,to_remember,1,show_letter,9.0,K
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,796.125,5126.614999225,-,3,5127,work_memory,1,show_dash,10.0,WM
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,163.225,5977.237971175,K,3,5977,probe_target,1,show_letter,11.0,rK
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,6132.512600975,n/a,3,6133,remembered_correct,1,right_click,12.0,1
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,6232.5373625,n/a,3,6233,feedback_correct,1,sound_beep,13.0,correct
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,8683.781518275,n/a,3,8684,indicate_ready,1,left_click,14.0,255
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,1257.3,8688.331507425,+,3,8688,fixate,2,show_cross,15.0,nonWM
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,10000.128379849999,B,3,10000,to_remember,2,show_letter,16.0,B
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,10360.32752105,F,3,10360,to_ignore,2,show_letter,17.0,gF
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,10720.751661749999,H,3,10721,to_ignore,2,show_letter,18.0,gH
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.925,11081.2258023,R,3,11081,to_remember,2,show_letter,19.0,R
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,11441.649942975,Z,3,11442,to_ignore,2,show_letter,20.0,gZ
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,11801.8490842,G,3,11802,to_remember,2,show_letter,21.0,G
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,12162.298224825,M,3,12162,to_ignore,2,show_letter,22.0,gM
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,12522.74736545,V,3,12523,to_ignore,2,show_letter,23.0,gV
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,825.625,12882.921506725,-,3,12883,work_memory,2,show_dash,24.0,WM
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,192.725,13763.044408325,B,3,13763,probe_target,2,show_letter,25.0,rB
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,13951.118959925,n/a,3,13951,remembered_correct,2,right_click,26.0,1
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,14051.168721400001,n/a,3,14051,feedback_correct,2,sound_beep,27.0,correct
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,15651.964904774999,n/a,3,15652,indicate_ready,2,left_click,28.0,255
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,1257.3,15657.01489275,+,7,15657,fixate,3,show_cross,29.0,nonWM
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,16968.811765175,J,7,16969,to_ignore,3,show_letter,30.0,gJ
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,17329.010906375,T,7,17329,to_remember,3,show_letter,31.0,T
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,17689.435047075,V,7,17689,to_remember,3,show_letter,32.0,V
sub-002,ses-01,run-3,sub-002_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,18049.884187675,D,7,18050,to_remember,3,show_letter,33.0,D
