subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,1257.1,750.0,+,3,750,fixate,1,show_cross,1.0,nonWM
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.975,2061.579252775,S,3,2062,to_ignore,1,show_letter,2.0,gS
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.975,2422.030421525,G,3,2422,to_remember,1,show_letter,3.0,G
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,2782.4815902749997,N,3,2782,to_ignore,1,show_letter,4.0,gN
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,3142.682758225,B,3,3143,to_ignore,1,show_letter,5.0,gB
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,3503.133927,L,3,3503,to_remember,1,show_letter,6.0,L
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.9,3863.610095825,Q,3,3864,to_ignore,1,show_letter,7.0,gQ
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,4224.0362645000005,Z,3,4224,to_ignore,1,show_letter,8.0,gZ
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.975,4584.212432375,P,3,4584,to_remember,1,show_letter,9.0,P
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,800.375,4944.663601125,-,3,4945,work_memory,1,show_dash,10.0,WM
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,259.7,5799.54137305,X,3,5800,probe_not_shown,1,show_letter,11.0,rX
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,6051.8671912,n/a,3,6052,ignored_correct,1,left_click,12.0,255
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,0.0,6335.3181103,n/a,3,6335,indicate_ready,1,right_click,13.0,1
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,1257.3,6339.9681253749995,+,5,6340,fixate,2,show_cross,14.0,nonWM
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,7651.772378875,R,5,7652,to_remember,2,show_letter,15.0,R
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,8011.973546824999,B,5,8012,to_ignore,2,show_letter,16.0,gB
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.975,8372.399715500002,Y,5,8372,to_remember,2,show_letter,17.0,Y
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.9,8732.900884425,C,5,8733,to_remember,2,show_letter,18.0,C
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.7,9093.302053,Q,5,9093,to_ignore,2,show_letter,19.0,gQ
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,9453.50322095,F,5,9454,to_ignore,2,show_letter,20.0,gF
sub-005,ses-01,run-4,sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,305.95,9813.9543897,N,5,9814,to_remember,2,show_letter,21.0,N
