subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,1257.075,1003.0,+,5,1003,fixate,1,show_cross,1.0,nonWM
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,2314.57187295,L,5,2315,to_remember,1,show_letter,2.0,L
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.925,2675.021013575,F,5,2675,to_remember,1,show_letter,3.0,F
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,3035.44515425,M,5,3035,to_ignore,1,show_letter,4.0,gM
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,3395.644295475,J,5,3396,to_ignore,1,show_letter,5.0,gJ
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,3756.0934361,K,5,3756,to_remember,1,show_letter,6.0,K
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,4116.542576725,N,5,4117,to_ignore,1,show_letter,7.0,gN
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,4476.741717925,R,5,4477,to_remember,1,show_letter,8.0,R
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,4837.165858625,H,5,4837,to_remember,1,show_letter,9.0,H
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,879.85,5197.6399991749995,-,5,5198,work_memory,1,show_dash,10.0,WM
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,6131.9877715,G,5,6132,probe_not_shown,1,show_letter,11.0,rG
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,6621.761603800001,n/a,5,6622,ignored_correct,1,left_click,12.0,255
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,6721.811365250001,n/a,5,6722,feedback_correct,1,sound_beep,13.0,correct
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,7149.110346500001,n/a,5,7149,indicate_ready,1,left_click,14.0,255
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,1257.075,7154.5603335,+,5,7155,fixate,2,show_cross,15.0,nonWM
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,8466.107206525,C,5,8466,to_ignore,2,show_letter,16.0,gC
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,8826.55634715,P,5,8827,to_ignore,2,show_letter,17.0,gP
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,9186.755488350002,X,5,9187,to_remember,2,show_letter,18.0,X
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,9547.204628975,Z,5,9547,to_ignore,2,show_letter,19.0,gZ
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,9907.6537696,T,5,9908,to_remember,2,show_letter,20.0,T
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.7,10268.102910225001,Y,5,10268,to_remember,2,show_letter,21.0,Y
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.975,10628.2770515,J,5,10628,to_remember,2,show_letter,22.0,J
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,10988.726192125001,B,5,10989,to_remember,2,show_letter,23.0,B
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,791.875,11349.175332725,-,5,11349,work_memory,2,show_dash,24.0,WM
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,263.95,12195.548314824999,H,5,12196,probe_not_shown,2,show_letter,25.0,rH
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,12455.322695474999,n/a,5,12455,ignored_correct,2,left_click,26.0,255
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,12555.347457,n/a,5,12555,feedback_correct,2,sound_beep,27.0,correct
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,0.0,12646.472239725,n/a,5,12646,indicate_ready,2,left_click,28.0,255
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,1257.325,12652.222226025,+,3,12652,fixate,3,show_cross,29.0,nonWM
sub-007,ses-01,run-3,sub-007_ses-01_task-WorkingMemory_run-3_eeg.set,305.95,13968.0190889,D,3,13968,to_ignore,3,show_letter,30.0,gD
