subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,2508.444334451,2720.0000000149457,+,5,2720,fixate,1,show_cross,1.0,nonWM
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,5337.071870393512,F,5,5337,to_remember,1,show_letter,2.0,F
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,6054.0374448026905,C,5,6054,to_ignore,1,show_letter,3.0,gC
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,6771.053027279688,J,5,6771,to_remember,1,show_letter,4.0,J
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,7487.568529128502,Q,5,7488,to_ignore,1,show_letter,5.0,gQ
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,8204.084031027322,T,5,8204,to_ignore,1,show_letter,6.0,gT
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,8920.599532876135,S,5,8921,to_remember,1,show_letter,7.0,S
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,9637.615115353134,M,5,9638,to_remember,1,show_letter,8.0,M
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,10354.580689762312,N,5,10355,to_remember,1,show_letter,9.0,N
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,1992.933845767,11071.596272239309,-,5,11072,work_memory,1,show_dash,10.0,WM
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,13172.634958402126,Z,5,13173,probe_not_shown,1,show_letter,11.0,rZ
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,14094.383543726733,n/a,5,14094,ignored_correct,1,left_click,12.0,255
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,14294.515804935074,n/a,5,14295,feedback_correct,1,sound_beep,13.0,correct
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,18538.499932592338,n/a,5,18539,indicate_ready,1,right_click,14.0,1
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,2508.3943285834,18547.701415870884,+,7,18548,fixate,2,show_cross,15.0,nonWM
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,21164.22319755345,P,7,21164,to_ignore,2,show_letter,16.0,gP
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,21881.238780030442,W,7,21881,to_remember,2,show_letter,17.0,W
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,22598.20435448963,F,7,22598,to_remember,2,show_letter,18.0,F
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,23315.219936966627,S,7,23315,to_remember,2,show_letter,19.0,S
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,24032.23551944362,Z,7,24032,to_remember,2,show_letter,20.0,Z
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,24748.75102129244,T,7,24749,to_remember,2,show_letter,21.0,T
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,25465.26652314125,K,7,25465,to_remember,2,show_letter,22.0,K
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,26182.282105618247,Q,7,26182,to_remember,2,show_letter,23.0,Q
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,1273.4994291702,26899.247680027427,-,7,26899,work_memory,2,show_dash,24.0,WM
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.521402347,28281.27046125052,L,7,28281,probe_not_shown,2,show_letter,25.0,rL
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,29035.29200911297,n/a,7,29035,ignored_correct,2,left_click,26.0,255
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,29235.374262203484,n/a,7,29235,feedback_correct,2,sound_beep,27.0,correct
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,0.0,33729.84876881199,n/a,7,33730,indicate_ready,2,right_click,28.0,1
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,2508.3943285834,33739.35030044745,+,7,33739,fixate,3,show_cross,29.0,nonWM
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,36355.872082130016,P,7,36356,to_remember,3,show_letter,30.0,P
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,37072.38758402883,Q,7,37072,to_ignore,3,show_letter,31.0,gQ
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,37788.903085877646,S,7,37789,to_remember,3,show_letter,32.0,S
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,38505.91866835464,W,7,38506,to_remember,3,show_letter,33.0,W
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,39222.88424276382,D,7,39223,to_remember,3,show_letter,34.0,D
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,39939.39974461264,F,7,39939,to_remember,3,show_letter,35.0,F
sub-022,ses-01,run-2,sub-022_ses-01_task-WorkingMemory_run-2_eeg.set,608.4713964795,40655.91524651145,C,7,40656,to_remember,3,show_letter,36.0,C
