subject,session,run,source_file,duration,latency,letter,memory_cond,sample,task_role,trial,type,urevent,value
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,1257.075,813.0,+,5,813,fixate,1,show_cross,1.0,nonWM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,2124.572498375,K,5,2125,to_remember,1,show_letter,2.0,K
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.9,2485.0468108249997,Z,5,2485,to_ignore,1,show_letter,3.0,gZ
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.7,2845.4461234,J,5,2845,to_remember,1,show_letter,4.0,J
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,3205.645436375,V,5,3206,to_remember,1,show_letter,5.0,V
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.925,3566.094748875,R,5,3566,to_remember,1,show_letter,6.0,R
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,3926.544061375,H,5,3927,to_ignore,1,show_letter,7.0,gH
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.975,4286.7183744,M,5,4287,to_ignore,1,show_letter,8.0,gM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.975,4647.1676869,S,5,4647,to_remember,1,show_letter,9.0,S
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,754.125,5007.6169994,-,5,5008,work_memory,1,show_dash,10.0,WM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,276.75,5816.24045705,R,5,5816,probe_target,1,show_letter,11.0,rR
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,6086.339941875,n/a,5,6086,remembered_correct,1,right_click,12.0,1
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,6186.3647511,n/a,5,6186,feedback_correct,1,sound_beep,13.0,correct
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,6251.13962755,n/a,5,6251,indicate_ready,1,right_click,14.0,1
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,1257.05,6256.439617450001,+,7,6256,fixate,2,show_cross,15.0,nonWM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.925,7568.0121158,W,7,7568,to_remember,2,show_letter,16.0,W
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.7,7928.43642835,Z,7,7928,to_remember,2,show_letter,17.0,Z
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.975,8288.610741375,V,7,8289,to_remember,2,show_letter,18.0,V
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.975,8649.060053875,D,7,8649,to_remember,2,show_letter,19.0,D
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,9009.509366375,F,7,9010,to_ignore,2,show_letter,20.0,gF
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,9369.70867935,X,7,9370,to_remember,2,show_letter,21.0,X
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,306.0,9730.157991850001,M,7,9730,to_remember,2,show_letter,22.0,M
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,10090.607304325,Y,7,10091,to_remember,2,show_letter,23.0,Y
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,620.175,10451.031616875,-,7,10451,work_memory,2,show_dash,24.0,WM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,226.225,11125.680330075,G,7,11126,probe_not_shown,2,show_letter,25.0,rG
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,11346.279909325001,n/a,7,11346,ignored_correct,2,left_click,26.0,255
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,11446.3297185,n/a,7,11446,feedback_correct,2,sound_beep,27.0,correct
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,0.0,11530.854557274999,n/a,7,11531,indicate_ready,2,left_click,28.0,255
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,1257.075,11536.37954675,+,3,11536,fixate,3,show_cross,29.0,nonWM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,12847.92704515,P,3,12848,to_remember,3,show_letter,30.0,P
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,13208.126358125,T,3,13208,to_ignore,3,show_letter,31.0,gT
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,13568.550670675,Z,3,13569,to_ignore,3,show_letter,32.0,gZ
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.975,13928.999983175001,Q,3,13929,to_ignore,3,show_letter,33.0,gQ
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.7,14289.449295675,V,3,14289,to_remember,3,show_letter,34.0,V
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,14649.648608625,B,3,14650,to_ignore,3,show_letter,35.0,gB
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.975,15010.097921125001,X,3,15010,to_remember,3,show_letter,36.0,X
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,305.95,15370.547233624999,G,3,15371,to_ignore,3,show_letter,37.0,gG
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,678.65,15730.971546175,-,3,15731,work_memory,3,show_dash,38.0,WM
sub-007,ses-01,run-1,sub-007_ses-01_task-WorkingMemory_run-1_eeg.set,201.225,16464.1201478,V,3,16464,probe_target,3,show_letter,39.0,rV
