run,channel_index,channel,std,mean,min,max,high_amplitude_100_percent,high_amplitude_200_percent,clip_percent
2,27,FC4,457.71407401434936,113.66502331214917,-1000.0,1000.0001220703125,33.037795198591844,27.87728648184668,22.279989786549756
2,28,FC6,456.4563083855487,116.369312414685,-1000.0,1000.0001220703125,33.18284792281239,27.763743338168425,22.25282635504778
2,29,FT8,460.8456983645894,104.91477370037217,-1000.0,1000.0001220703125,34.71377892226369,28.0027815353858,22.152864927120515
2,30,FT10,459.02108606415067,111.12712162095166,-1000.0,1000.0001220703125,34.488322440797305,28.033747847298052,22.20882159601458
2,31,T7,460.0550714768224,103.30844688864592,-1000.0,1000.0001220703125,33.97004416773962,27.760483726388184,22.15721107616083
2,32,C5,458.6863605930828,106.00765490619901,-1000.0,1000.0001220703125,33.19479983267326,27.667041522021396,22.045297738372692
2,33,C3,457.184471069026,113.30179611575461,-1000.0,1000.0001220703125,32.679781171395824,27.61923388257792,22.22023023724541
2,34,C1,448.4516672766997,143.3332546102311,-1000.0,1000.0001220703125,33.590842663972055,27.53991666259215,22.485888597334725
2,35,CZ,456.68906368306784,115.62412567436922,-1000.0,1000.0001220703125,32.448892003629034,27.556214721493337,22.278359980659637
2,36,C2,454.5337713243872,122.17783473251983,-1000.0,1000.0001220703125,32.59340145921954,27.565993556834044,22.316932053392442
2,37,C4,458.40087859808654,111.11622971896304,-1000.0,1000.0001220703125,32.638492755512814,27.811550977611898,22.250653280527622
2,38,C6,454.9631869922435,123.16286635320947,-1000.0,1000.0001220703125,32.68575712632625,27.791450038300436,22.356047394755286
2,39,T8,457.70995630494616,113.87008827505382,-1000.0,1000.0001220703125,32.68141097728594,27.815353858022174,22.24033117655687
2,40,TP9,455.9083528552218,117.90944381016962,-1000.0,1000.0001220703125,32.000152115216416,27.676277088732064,22.266408070798768
2,41,TP7,458.5572699351283,107.00313534186057,-1000.0,1000.0001220703125,32.02351266630811,27.69311841626329,22.149605315340278
2,42,CP5,458.6935022687339,106.43456992575435,-1000.0,1000.0001220703125,32.07403664890178,27.664868447501235,22.146345703560037
2,43,CP3,458.2731501977188,107.55754800151851,-1000.0,1000.0001220703125,32.06208473904091,27.61543100216764,22.147975509450156
2,44,CP1,457.9907153725795,111.50624219879073,-1000.0,1000.0001220703125,32.37337766405354,27.755051040087793,22.270210951209044
2,45,CPZ,459.45886530521653,104.96815588653654,-1000.0,1000.0001220703125,32.74334360111044,27.73440683214629,22.183287970402727
2,46,CP2,455.42142757317504,117.69230094240677,-1000.0,1000.0001220703125,32.12782024327569,27.527421484101243,22.250653280527622
2,47,CP4,456.72789087115194,115.61181420782799,-1000.0,1000.0001220703125,32.26907008708596,27.655089612160527,22.266951339428807
2,48,CP6,455.99584238926207,117.60696195973891,-1000.0,1000.0001220703125,32.11912794519506,27.663238641611116,22.281619592439874
2,49,TP8,460.0307737267144,103.19489520818436,-1000.0,1000.0001220703125,32.12293082560534,27.755051040087793,22.121898615208263
2,50,TP10,456.89101269776137,115.4709437473365,-1000.0,1000.0001220703125,32.037094382059095,27.74744527926724,22.259345578608254
2,51,P7,453.56037476925115,125.11685836120138,-1000.0,1000.0001220703125,32.256031639965016,27.56327721368385,22.30932629257189
2,52,P5,458.4236109678121,109.29650919652201,-1000.0,1000.0001220703125,31.984940593575306,27.764829875428504,22.193066805743435
2,53,P3,457.1770563666516,113.26539246467533,-1000.0,1000.0001220703125,32.06371454493103,27.789276963780278,22.18817738807308
2,54,P1,456.6883249056871,116.7885805516628,-1000.0,1000.0001220703125,32.32394021871995,27.87457013869648,22.294114770930783
2,55,PZ,456.6292649369284,115.27389447845003,-1000.0,1000.0001220703125,32.28591141461719,27.78764715789016,22.245220594227227
2,56,P2,455.82063444378457,117.45231808767717,-1000.0,1000.0001220703125,32.26363740078557,27.752877965567635,22.27618690613948
2,57,P4,456.73895685130674,115.41658503854676,-1000.0,1000.0001220703125,32.15063752573735,27.813724052132056,22.247936937377425
2,58,P6,459.328498801854,104.698097648113,-1000.0,1000.0001220703125,32.05719532137056,27.775151979399254,22.118095734797986
2,59,P8,457.9131692398948,109.82850118328918,-1000.0,1000.0001220703125,31.827392690863853,27.817526932542336,22.141999554519725
2,60,PO9,460.9869904579745,97.62432596106092,-1000.0,1000.0001220703125,31.69700821965437,27.709416475164474,22.026283336321313
2,61,PO7,459.2636104595029,105.0038457635074,-1000.0,1000.0001220703125,31.86542149496662,27.793079844190554,22.12624476424858
2,62,PO3,458.94581407363574,108.12092630885296,-1000.0,1000.0001220703125,32.12184428834526,27.856099005275137,22.154494733010633
2,63,POZ,458.911727717439,107.94734565678961,-1000.0,1000.0001220703125,32.294603712697814,27.82024327569253,22.1485187780802
2,64,PO4,455.51625220338923,119.9760882607367,-1000.0,1000.0001220703125,32.212026880931816,27.84632016993443,22.281076323809835
2,65,PO8,454.76585854151716,121.34278497409038,-1000.0,1000.0001220703125,32.26200759489545,27.79633945597079,22.267494608058847
2,66,PO10,456.1946063281657,117.20260293563912,-1000.0,1000.0001220703125,32.004498264256725,27.909339331019005,22.237071564776638
2,67,O1,457.37069585170497,111.69482198314815,-1000.0,1000.0001220703125,32.05176263507016,27.719195310505185,22.15884088205095
2,68,OZ,457.20985070624255,111.62115237067708,-1000.0,1000.0001220703125,32.01319056233736,27.74635874200716,22.14743224082012
2,69,O2,457.65926236449394,111.76128786618973,-1000.0,1000.0001220703125,32.234300894763436,27.868050915136006,22.171336060541858
3,1,FP1,78.98293050742235,68.42511517963197,-1000.0,1000.0001220703125,28.780125037813853,4.80803166280125,0.27856206514066756
3,2,FPZ,116.19429592606646,68.75726761441626,-1000.0,1000.0001220703125,34.88202077241101,7.407734193808611,1.0379903196531208
3,3,FP2,79.07191663064587,75.78868420395565,-1000.0,1000.0001220703125,31.931909851769692,5.575022688312998,0.20482504789754966
3,4,AF7,89.16995479063266,84.92919349934387,-1000.0,1000.0001220703125,31.8121659776142,6.001689018856509,0.7707724110113946
3,5,AF3,68.25110467974876,64.61722138425552,-1000.0,1000.0001220703125,24.48321064838157,3.5444186750025213,0.10398810124029445
3,6,AFZ,57.09060500993267,73.2669231300577,-1000.0,1000.0001220703125,26.431884642533028,1.7835534940002018,0.010083694665725522
3,7,AF4,66.39142699485716,67.72653294828865,-1000.0,1000.0001220703125,25.956690531410707,2.5133608954320863,0.03970454774629424
3,8,AF8,81.71145689010704,71.33768085921541,-1000.0,1000.0001220703125,28.988731471211054,4.539553292326309,0.4758243420389231
3,9,F9,60.96074441818702,64.09255227469161,-1000.0,1000.0001220703125,23.311611374407583,3.0251083997176567,0.010083694665725522
3,10,F7,59.972555501809076,65.25371003338248,-1000.0,1000.0001220703125,23.291443985076132,3.0169153978017547,0.010083694665725522
3,11,F5,54.82463725851707,54.298335635293924,-1000.0,1000.0001220703125,18.19476656246849,1.460245033780377,0.009453463749117676
3,12,F3,55.16456449808608,66.98984464684399,-1000.0,1000.0001220703125,23.488706261974386,2.017369164061712,0.009453463749117676
3,13,F1,52.68380287169199,59.837386736350005,-1000.0,1000.0001220703125,20.377256226681457,0.7380004033477866,0.009453463749117676
3,14,FZ,52.627993827863655,66.72793012207765,-1000.0,1000.0001220703125,22.92654028436019,1.2724362206312392,0.009453463749117676
3,15,F2,51.6574538202399,86.67240151564357,-1000.0,1000.0001220703125,33.36631541796915,1.9348089139860845,0.008823232832509832
3,16,F4,52.25404853654474,74.26740049368654,-1000.0,1000.0001220703125,26.56423313502067,1.27810829888071,0.008823232832509832
3,17,F6,56.33571966542284,75.20443314559533,-1000.0,1000.0001220703125,28.655339316325502,1.9908994655641827,0.012604618332156902
3,18,F8,58.55965499301239,68.95807663481713,-1000.0,1000.0001220703125,25.434859332459414,2.3242916204497326,0.010713925582333368
3,19,F10,58.7961506916694,57.18956736438857,-1000.0,1000.0001220703125,19.167212866794394,2.250554603206615,0.008823232832509832
3,20,FT9,50.31993853398427,52.465091639925994,-1000.0,1000.0001220703125,15.43057376222648,1.138827266310376,0.010083694665725522
3,21,FT7,50.284496885616065,57.87035225691437,-1000.0,1000.0001220703125,17.96914389432288,1.074543712816376,0.010083694665725522
