source_file,subject,run,trial,memory_cond,event_count,has_fixation,has_work_memory,has_probe,has_feedback,has_to_remember,has_to_ignore,has_probe_target,has_probe_not_shown,accuracy,letters_presented,n_letters,response,feedback,start_sample,end_sample,start_latency,end_latency,expected_14_events,bad_trial
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,7,3,13,True,True,True,False,True,True,True,False,1.0,H M W N G B T L T,9,1,,36880,42795,36880.130755275,42794.83206425,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,8,5,13,True,True,True,False,True,True,False,True,1.0,D Q G M P V F T B,9,1,,42801,48173,42801.207038725,48173.310521025,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,9,3,13,True,True,True,False,True,True,True,False,1.0,K H L V R C J Y R,9,1,,48182,54303,48181.88548667501,54303.185968125,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,10,5,13,True,True,True,False,True,True,False,True,1.0,J S Y T P F M K V,9,1,,54308,60954,54308.210948,60953.7843295,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,11,7,13,True,True,True,False,True,True,True,False,0.0,W D R Z M T H L W,9,1,,60958,68877,60958.409310975,68876.502595475,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,12,3,13,True,True,True,False,True,True,False,True,1.0,G L X P H M N R Z,9,1,,68882,75369,68882.427571725,75368.82659079999,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,13,7,13,True,True,True,False,True,True,True,False,1.0,Z X S Y C V T W V,9,1,,75373,80833,75373.426572375,80833.004704325,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,14,7,13,True,True,True,False,True,True,True,False,1.0,J T V D X G N R R,9,1,,80838,86389,80837.579686,86389.457448225,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,15,5,13,True,True,True,False,True,True,False,True,1.0,L F M J K N R H G,9,1,,86394,92651,86393.9574302,92651.157367325,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,16,7,13,True,True,True,False,True,True,True,False,1.0,Y W S J P C D K C,9,1,,92659,98366,92658.757336875,98365.834477475,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,17,7,13,True,True,True,False,True,True,True,False,1.0,Y S N M F Q H W N,9,1,,98370,103975,98370.35945935,103975.0370101,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,18,5,13,True,True,True,False,True,True,True,False,1.0,Z C R F Q V P N F,9,1,,103981,109578,103981.261985175,109577.689568975,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,19,7,13,True,True,True,False,True,True,False,True,1.0,J T L X S G Q R Y,9,1,,109584,115582,109583.86454425,115582.41551735,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,20,7,13,True,True,True,False,True,True,False,True,1.0,F M B N L X J Y P,9,1,,115589,122253,115588.690492225,122252.888799125,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,21,3,13,True,True,True,False,True,True,False,True,1.0,P M D Z B R N G F,9,1,,122260,128745,122259.663771975,128745.43779355,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,22,5,13,True,True,True,False,True,True,True,False,1.0,Z W T R H L D J H,9,1,,128751,134309,128750.662772625,134308.51551092498,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,23,3,13,True,True,True,False,True,True,True,False,1.0,D C R G Z X L K K,9,1,,134316,141315,134315.5404828,141315.137446275,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,24,3,13,True,True,True,False,True,True,False,True,1.0,R X S P N D G J M,9,1,,141322,146944,141321.96241892502,146944.1648995,False,False
sub-005_ses-01_task-WorkingMemory_run-3_eeg.set,sub-005,,25,3,13,True,True,True,False,True,True,False,True,1.0,D V G H P J M Z Y,9,1,,146950,152415,146949.589877775,152414.992986375,False,False
sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,sub-005,,1,3,13,True,True,True,False,True,True,False,True,1.0,S G N B L Q Z P X,9,1,,750,6335,750.0,6335.3181103,False,False
sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,sub-005,,2,5,13,True,True,True,False,True,True,False,True,1.0,R B Y C Q F N L Z,9,1,,6340,12116,6339.968125375,12116.161854575,False,False
sub-005_ses-01_task-WorkingMemory_run-4_eeg.set,sub-005,,3,3,13,True,True,True,False,True,True,False,True,1.0,Y T W N J V Z C B,9,1,,12123,17943,12122.8618763,17943.1557485,False,False
