subject,run,window,start_sec,end_sec,median_std,mean_std,high_amplitude_percent,clip_percent,bad_channel_count,status
sub-004,4,47,460.0,470.0,15.019622135890044,16.930552295931125,0.00463768115942029,0.0,0,NORMAL
sub-004,4,48,470.0,480.0,15.028251395469743,16.919980559219987,0.0,0.0,0,NORMAL
sub-004,4,49,480.0,490.0,16.617670390704877,17.035371294898837,0.0,0.0,0,NORMAL
sub-004,4,50,490.0,500.0,14.187339101933643,14.208800975509696,0.0,0.0,0,NORMAL
sub-004,4,51,500.0,510.0,14.825552229778259,15.369385321290697,0.0,0.0,0,NORMAL
sub-004,4,52,510.0,520.0,14.863845546377835,14.676258794398734,0.0,0.0,0,NORMAL
sub-004,4,53,520.0,530.0,18.956918036658095,22.19714734208935,0.0191304347826087,0.0,0,NORMAL
sub-004,4,54,530.0,540.0,19.091985785583308,22.571104745494335,0.06028985507246377,0.0,0,NORMAL
sub-004,4,55,540.0,550.0,15.84706433742132,19.503500905829984,0.06782608695652174,0.0,1,NORMAL
sub-004,4,56,550.0,560.0,17.028323761974512,20.93836430803658,0.07768115942028986,0.0,0,NORMAL
sub-004,4,57,560.0,570.0,13.519231075383543,14.10984457277644,0.0,0.0,0,NORMAL
sub-004,4,58,570.0,580.0,15.545543003820143,17.502969868098095,0.06028985507246377,0.0,0,NORMAL
sub-004,4,59,580.0,590.0,15.600054367537554,18.046664833703616,0.09043478260869565,0.0,0,NORMAL
sub-004,4,60,590.0,600.0,16.887003872499843,17.684090267474918,0.0005797101449275362,0.0,0,NORMAL
sub-004,4,61,600.0,610.0,22.919018651468175,32.78616676698254,0.6498550724637681,0.0,9,REVIEW
sub-004,4,62,610.0,620.0,18.818124602738493,25.10863037089183,0.35942028985507246,0.0,5,NORMAL
sub-004,4,63,620.0,630.0,30.197377536544874,42.58763944002199,1.634782608695652,0.0,17,REVIEW
sub-004,4,64,630.0,640.0,38.940679215820616,56.6368018901037,2.5930434782608693,0.1918840579710145,18,GLOBAL_ARTIFACT
sub-004,4,65,640.0,650.0,255.57157248348693,265.64820754742505,29.3431884057971,16.84173913043478,69,GLOBAL_ARTIFACT
sub-004,4,66,650.0,660.0,628.6838294958721,634.9991305642862,99.76289855072463,94.41971014492754,69,GLOBAL_ARTIFACT
sub-004,4,67,660.0,660.864,10.735418544378671,12.184465440756249,100.0,100.0,69,GLOBAL_ARTIFACT
