source_file,subject,run,trial,memory_cond,event_count,has_fixation,has_work_memory,has_probe,has_feedback,has_to_remember,has_to_ignore,has_probe_target,has_probe_not_shown,accuracy,letters_presented,n_letters,response,feedback,start_sample,end_sample,start_latency,end_latency,expected_14_events,bad_trial
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,19,5,14,True,True,True,True,True,True,False,True,1.0,M G L Z B Y R C T,9,1,correct,118197,124556,118196.5926988,124555.743169825,True,False
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,20,5,14,True,True,True,True,True,True,True,False,0.0,K C J Y L D M S J,9,1,wrong,124562,130534,124561.643193475,130533.9671151,True,False
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,21,5,14,True,True,True,True,True,True,True,False,1.0,K Z J V R H M S R,9,255,correct,130542,136249,130541.51714535,136248.51500425002,True,False
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,22,7,14,True,True,True,True,True,True,False,True,1.0,X J N R S V Y H C,9,1,correct,136253,142062,136253.19002297497,142061.913289325,True,False
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,23,7,14,True,True,True,True,True,True,True,False,1.0,W T M P G H Z N M,9,255,correct,142069,148132,142069.338319075,148132.41260419998,True,False
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,24,5,14,True,True,True,True,True,True,False,True,1.0,Z T M S Y V N H Q,9,1,correct,148137,153847,148137.18762332498,153846.96049335,True,False
sub-001_ses-01_task-WorkingMemory_run-1_eeg.set,sub-001,,25,7,14,True,True,True,True,True,True,False,True,1.0,T H X S W Q K D F,9,1,correct,153853,160583,153852.860516975,160583.212474825,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,1,7,14,True,True,True,True,True,True,False,True,1.0,M Q W B Z D R L Y,9,255,correct,875,6542,875.0,6542.0501391,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,2,3,14,True,True,True,True,True,True,True,False,1.0,P K B Y D M C F P,9,255,correct,6549,11986,6548.850109275,11986.45125495,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,3,5,14,True,True,True,True,True,True,False,True,1.0,V C H M D Q Z Y J,9,1,correct,11992,17793,11992.0012306,17793.4007803,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,4,5,14,True,True,True,True,True,True,True,False,0.0,R C X H N P M L P,9,1,wrong,17800,23838,17799.850752025,23837.649264675,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,5,5,14,True,True,True,True,True,True,True,False,1.0,H T X V F K C G X,9,255,correct,23842,29928,23842.424243725,29928.072546475,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,6,5,14,True,True,True,True,True,True,False,True,1.0,T Y K Z F Q G W L,9,1,correct,29935,35854,29935.472514,35853.7215511,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,7,7,14,True,True,True,True,True,True,True,False,1.0,H D W Y K P X V X,9,255,correct,35861,41568,35860.546521175,41568.44648105,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,8,3,14,True,True,True,True,True,True,False,True,1.0,V W S R B N P Z X,9,1,correct,41576,47474,41576.421446075,47474.07057355,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,9,3,14,True,True,True,True,True,True,True,False,1.0,C V W H N X R M R,9,255,correct,47480,53459,47480.495545375,53458.744319275,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,10,7,14,True,True,True,True,True,True,True,False,1.0,W L D J C F V S S,9,255,correct,53465,59325,53464.5692937,59324.768585475,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,11,3,14,True,True,True,True,True,True,True,False,1.0,D B G J W L K C L,9,255,correct,59331,64657,59331.1685574,64656.92019375,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,12,7,14,True,True,True,True,True,True,False,True,1.0,P W F S Z T K Q L,9,1,correct,64661,71109,64661.32017445,71109.466886925,True,False
sub-001_ses-01_task-WorkingMemory_run-2_eeg.set,sub-001,,13,7,14,True,True,True,True,True,True,True,False,1.0,B N R G Y Z M X Z,9,255,correct,71115,77865,71114.59186445,77865.26224980001,True,False
